Date,Predicted_Return,Predicted_Return_Centered,Actual_Return,Signal,Buy_Threshold,Sell_Threshold,Signal_Label,Is_Buy_Win,Is_Buy_Loss,Is_Sell_Win,Is_Sell_Loss,Year
2025-08-27,-0.014186388,-0.014167805,-0.054735612,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
2025-08-28,-0.013482426,-0.013463844,-0.07298655,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
2025-08-29,-0.012444828,-0.012426245,-0.033700753,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
2025-09-02,-0.011278129,-0.0112595465,-0.00011714787,0,0.0035336157,-0.009300023,SELL,False,False,True,False,2025
2025-09-03,-0.010102174,-0.010083592,0.039327133,0,0.0035336157,-0.009300023,SELL,False,False,False,True,2025
2025-09-04,-0.008926364,-0.008907781,0.032156482,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-09-05,-0.008445211,-0.008426628,0.064722896,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-09-08,-0.008069803,-0.00805122,0.056146506,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-09-09,-0.007990242,-0.007971659,0.024185246,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-09-10,-0.0076201577,-0.0076015755,-0.039645884,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-09-11,-0.005584861,-0.005566279,-0.0052491883,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-09-12,-0.003392601,-0.0033740187,-0.0064672823,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-09-15,2.7599277e-05,4.6181554e-05,0.03296769,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-09-16,0.0030057793,0.0030243616,0.02029956,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-09-17,0.0049089068,0.004927489,0.03922719,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-09-18,0.005543618,0.0055622,0.008227425,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-09-19,0.005296735,0.0053153173,0.008603683,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-09-22,0.00535812,0.005376702,-0.009585457,2,0.0035336157,-0.009300023,BUY,False,True,False,False,2025
2025-09-23,0.005429576,0.0054481584,0.045676205,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-09-24,0.005573735,0.0055923173,0.0580325,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-09-25,0.005738947,0.0057575293,0.06303109,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-09-26,0.005713338,0.0057319202,0.052920945,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-09-29,0.00561071,0.005629292,0.020291332,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-09-30,0.00545413,0.005472712,-0.008253847,2,0.0035336157,-0.009300023,BUY,False,True,False,False,2025
2025-10-01,0.005045632,0.005064214,0.009987141,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
